Date,Open,High,Low,Close,Volume
3/14/91,0.595982,0.602679,0.575893,0.582589,227068800
3/15/91,0.587054,0.59375,0.582589,0.591518,204836800
3/18/91,0.587054,0.609375,0.587054,0.604911,214009600
3/19/91,0.59375,0.627232,0.587054,0.620536,422195200
3/20/91,0.618304,0.620536,0.597098,0.604911,361704000
3/21/91,0.609375,0.613839,0.569196,0.578125,296800000
3/22/91,0.571429,0.578125,0.555804,0.564732,338128000
3/25/91,0.566964,0.580357,0.564732,0.575893,135856000
3/26/91,0.578125,0.627232,0.578125,0.625,333625600
3/27/91,0.625,0.627232,0.611607,0.618304,190220800
3/28/91,0.618304,0.625,0.604911,0.607143,78702400
4/1/91,0.607143,0.620536,0.602679,0.611607,117924800
4/2/91,0.616071,0.649554,0.611607,0.649554,292924800
4/3/91,0.647321,0.649554,0.625,0.625,240128000
4/4/91,0.625,0.642857,0.620536,0.638393,168436800
4/5/91,0.640625,0.640625,0.613839,0.61942,155411200
4/8/91,0.618304,0.625,0.613839,0.625,72475200
4/9/91,0.622768,0.625,0.609375,0.613839,119448000
4/10/91,0.611607,0.618304,0.595982,0.597098,216406400
4/11/91,0.604911,0.637277,0.602679,0.633929,355588800
4/12/91,0.638393,0.654018,0.622768,0.640625,367718400
4/15/91,0.551339,0.575893,0.535714,0.555804,1700384000
4/16/91,0.564732,0.575893,0.558036,0.573661,620782400
4/17/91,0.580357,0.580357,0.553571,0.564732,322403200
4/18/91,0.560268,0.5625,0.542411,0.544643,247363200
4/19/91,0.544643,0.549107,0.53125,0.532366,287302400
4/22/91,0.53125,0.553571,0.524554,0.549107,257017600
4/23/91,0.555804,0.5625,0.537946,0.549107,237294400
4/24/91,0.551339,0.553571,0.540179,0.542411,105448000
4/25/91,0.533482,0.533482,0.522321,0.522321,315380800
4/26/91,0.522321,0.526786,0.515625,0.523438,125059200
4/29/91,0.522321,0.537946,0.520089,0.520089,206707200
4/30/91,0.515625,0.520089,0.486607,0.491071,711446400
5/1/91,0.428571,0.4375,0.419643,0.421875,1868372800
5/2/91,0.426339,0.444196,0.424107,0.4375,811126400
5/3/91,0.4375,0.441964,0.430804,0.4375,243712000
5/6/91,0.433036,0.450893,0.430804,0.448661,212329600
5/7/91,0.455357,0.457589,0.450893,0.452009,270480000
5/8/91,0.453125,0.453125,0.439732,0.444196,176780800
5/9/91,0.446429,0.459821,0.444196,0.453125,238212800
5/10/91,0.459821,0.475446,0.453125,0.457589,241729600
5/13/91,0.466518,0.477679,0.459821,0.470982,244944000
5/14/91,0.470982,0.479911,0.46875,0.477679,216944000
5/15/91,0.459821,0.464286,0.4375,0.450893,518347200
5/16/91,0.455357,0.457589,0.433036,0.4375,382132800
5/17/91,0.435268,0.435268,0.415179,0.419643,471060800
5/20/91,0.421875,0.424107,0.392857,0.395089,262169600
5/21/91,0.404018,0.415179,0.399554,0.404018,349798400
5/22/91,0.408482,0.415179,0.40625,0.412946,227270400
5/23/91,0.415179,0.417411,0.399554,0.402902,208656000
5/24/91,0.40625,0.410714,0.401786,0.409598,97126400
5/28/91,0.410714,0.412946,0.404018,0.410714,171438400
5/29/91,0.412946,0.426339,0.409598,0.419643,384003200
5/30/91,0.419643,0.426339,0.415179,0.425223,158345600
5/31/91,0.424107,0.426339,0.412946,0.419643,217862400
6/3/91,0.419643,0.441964,0.417411,0.439732,220068800
6/4/91,0.441964,0.441964,0.433036,0.438616,184284800
6/5/91,0.439732,0.439732,0.426339,0.428571,133291200
6/6/91,0.430804,0.430804,0.415179,0.416295,168504000
6/7/91,0.412946,0.419643,0.407366,0.41183,152745600
6/10/91,0.410714,0.420759,0.408482,0.410714,167440000
6/11/91,0.401786,0.40625,0.395089,0.398438,188563200
6/12/91,0.392857,0.399554,0.368304,0.378348,435635200
6/13/91,0.379464,0.383929,0.372768,0.376116,211366400
6/14/91,0.381696,0.381696,0.363839,0.367188,225288000
6/17/91,0.366071,0.377232,0.366071,0.375,166600000
6/18/91,0.377232,0.386161,0.370536,0.376116,244686400
6/19/91,0.372768,0.377232,0.368304,0.372768,178942400
6/20/91,0.368304,0.375,0.363839,0.375,144043200
6/21/91,0.375,0.379464,0.372768,0.375,206012800
6/24/91,0.372768,0.377232,0.368304,0.372768,207984000
6/25/91,0.375,0.383929,0.372768,0.378348,227920000
6/26/91,0.381696,0.388393,0.377232,0.383929,250443200
6/27/91,0.379464,0.381696,0.372768,0.379464,151200000
6/28/91,0.377232,0.379464,0.359375,0.370536,226643200
7/1/91,0.377232,0.383929,0.372768,0.379464,194824000
7/2/91,0.377232,0.381696,0.372768,0.377232,120142400
7/3/91,0.377232,0.388393,0.372768,0.385045,310374400
7/5/91,0.383929,0.410714,0.381696,0.407366,331553600
7/8/91,0.404018,0.421875,0.401786,0.417411,307081600
7/9/91,0.421875,0.430804,0.415179,0.418527,226441600
7/10/91,0.424107,0.430804,0.417411,0.421875,156576000
7/11/91,0.419643,0.421875,0.410714,0.417411,145913600
7/12/91,0.421875,0.421875,0.412946,0.417411,132753600
7/15/91,0.417411,0.417411,0.40625,0.40625,137984000
7/16/91,0.40625,0.408482,0.388393,0.390625,222992000
7/17/91,0.388393,0.397321,0.377232,0.379464,208936000
7/18/91,0.392857,0.402902,0.383929,0.40067,398316800
7/19/91,0.404018,0.412946,0.401786,0.410714,128419200
7/22/91,0.408482,0.412946,0.40625,0.410714,108673600
7/23/91,0.412946,0.415179,0.397321,0.401786,133056000
7/24/91,0.404018,0.408482,0.397321,0.401786,131454400
7/25/91,0.404018,0.408482,0.401786,0.404018,65800000
7/26/91,0.408482,0.408482,0.399554,0.40067,74233600
7/29/91,0.404018,0.40625,0.397321,0.40625,53300800
7/30/91,0.40625,0.417411,0.40625,0.415179,91862400
7/31/91,0.415179,0.418527,0.401786,0.412946,102804800
8/1/91,0.410714,0.439732,0.408482,0.438616,448425600
8/2/91,0.444196,0.448661,0.4375,0.446429,273011200
8/5/91,0.444196,0.444196,0.430804,0.433036,100766400
8/6/91,0.435268,0.448661,0.426339,0.441964,220427200
8/7/91,0.441964,0.455357,0.440848,0.449777,211612800
8/8/91,0.453125,0.462054,0.446429,0.450893,189448000
8/9/91,0.450893,0.455357,0.444196,0.453125,154403200
8/12/91,0.453125,0.466518,0.450893,0.462054,142531200
8/13/91,0.464286,0.482143,0.464286,0.477679,286585600
8/14/91,0.488839,0.491071,0.481027,0.489955,200715200
8/15/91,0.491071,0.491071,0.473214,0.475446,145544000
8/16/91,0.470982,0.484375,0.466518,0.475446,158804800
8/19/91,0.441964,0.460938,0.433036,0.450893,322481600
8/20/91,0.459821,0.462054,0.450893,0.455357,199427200
8/21/91,0.46875,0.483259,0.464286,0.479911,223372800
8/22/91,0.482143,0.488839,0.479911,0.484375,165648000
8/23/91,0.482143,0.495536,0.470982,0.473214,240419200
8/26/91,0.473214,0.477679,0.46875,0.473214,101595200
8/27/91,0.473214,0.482143,0.470982,0.482143,100352000
8/28/91,0.482143,0.484375,0.47433,0.475446,107587200
8/29/91,0.475446,0.481027,0.46875,0.473214,113355200
8/30/91,0.473214,0.475446,0.466518,0.473214,66136000
9/3/91,0.470982,0.475446,0.464286,0.46875,68376000
9/4/91,0.470982,0.470982,0.458705,0.459821,119784000
9/5/91,0.459821,0.462054,0.453125,0.455357,77884800
9/6/91,0.455357,0.462054,0.450893,0.459821,79273600
9/9/91,0.462054,0.477679,0.459821,0.475446,126481600
9/10/91,0.470982,0.476563,0.444196,0.447545,182840000
9/11/91,0.453125,0.455357,0.441964,0.450893,178001600
9/12/91,0.457589,0.457589,0.444196,0.452009,119212800
9/13/91,0.446429,0.448661,0.433036,0.434152,166734400
9/16/91,0.439732,0.439732,0.415179,0.421875,205777600
9/17/91,0.419643,0.4375,0.417411,0.4375,135408000
9/18/91,0.435268,0.450893,0.433036,0.447545,121352000
9/19/91,0.448661,0.450893,0.441964,0.444196,178337600
9/20/91,0.444196,0.455357,0.441964,0.452009,188148800
9/23/91,0.446429,0.453125,0.439732,0.441964,87662400
9/24/91,0.441964,0.449777,0.430804,0.448661,106097600
9/25/91,0.448661,0.450893,0.439732,0.450893,54465600
9/26/91,0.448661,0.448661,0.4375,0.446429,71220800
9/27/91,0.446429,0.453125,0.435268,0.4375,62809600
9/30/91,0.439732,0.444196,0.4375,0.441964,63201600
10/1/91,0.439732,0.457589,0.4375,0.453125,131376000
10/2/91,0.462054,0.462054,0.441964,0.444196,17987200
10/3/91,0.446429,0.446429,0.424107,0.426339,181003200
10/4/91,0.428571,0.435268,0.424107,0.430804,79374400
10/7/91,0.428571,0.435268,0.424107,0.429688,64702400
10/8/91,0.429688,0.433036,0.415179,0.430804,172256000
10/9/91,0.430804,0.435268,0.426339,0.428571,132742400
10/10/91,0.435268,0.4375,0.417411,0.426339,157214400
10/11/91,0.429688,0.436384,0.415179,0.433036,120052800
10/14/91,0.4375,0.448661,0.435268,0.445313,111876800
10/15/91,0.450893,0.46875,0.446429,0.46875,288209600
10/16/91,0.46875,0.482143,0.466518,0.477679,200872000
10/17/91,0.473214,0.475446,0.459821,0.467634,151614400
10/18/91,0.492188,0.495536,0.486607,0.491071,446958400
10/21/91,0.493304,0.498884,0.484375,0.488839,116692800
10/22/91,0.495536,0.502232,0.486607,0.486607,208208000
10/23/91,0.491071,0.493304,0.470982,0.47433,168828800
10/24/91,0.473214,0.475446,0.459821,0.465402,177900800
10/25/91,0.462054,0.466518,0.453125,0.457589,106971200
10/28/91,0.459821,0.462054,0.453125,0.459821,77862400
10/29/91,0.459821,0.464286,0.453125,0.462054,101236800
10/30/91,0.464286,0.470982,0.441964,0.444196,148243200
10/31/91,0.453125,0.462054,0.446429,0.459821,231806400
11/1/91,0.457589,0.464286,0.450893,0.455357,201264000
11/4/91,0.453125,0.453125,0.433036,0.444196,195294400
11/5/91,0.444196,0.450893,0.435268,0.435268,215600000
11/6/91,0.4375,0.439732,0.424107,0.428571,236790400
11/7/91,0.433036,0.450893,0.430804,0.444196,296732800
11/8/91,0.457589,0.479911,0.455357,0.475446,375827200
11/11/91,0.477679,0.486607,0.475446,0.479911,164942400
11/12/91,0.484375,0.488839,0.479911,0.486607,166689600
11/13/91,0.482143,0.486607,0.477679,0.483259,185920000
11/14/91,0.484375,0.493304,0.482143,0.488839,188003200
11/15/91,0.486607,0.488839,0.444196,0.446429,256950400
11/18/91,0.446429,0.46875,0.446429,0.465402,238739200
11/19/91,0.462054,0.462054,0.444196,0.457589,285488000
11/20/91,0.457589,0.464286,0.448661,0.450893,168100800
11/21/91,0.450893,0.462054,0.450893,0.455357,106814400
11/22/91,0.455357,0.462054,0.448661,0.457589,97843200
11/25/91,0.455357,0.466518,0.455357,0.457589,78433600
11/26/91,0.459821,0.464286,0.446429,0.459821,139272000
11/27/91,0.457589,0.459821,0.450893,0.455357,63235200
11/29/91,0.450893,0.459821,0.450893,0.453125,34092800
12/2/91,0.453125,0.464286,0.446429,0.462054,118899200
12/3/91,0.464286,0.464286,0.448661,0.450893,102860800
12/4/91,0.453125,0.453125,0.446429,0.450893,80550400
12/5/91,0.450893,0.455357,0.439732,0.446429,99198400
12/6/91,0.441964,0.444196,0.433036,0.435268,196985600
12/9/91,0.4375,0.446429,0.435268,0.438616,97832000
12/10/91,0.4375,0.441964,0.433036,0.438616,122617600
12/11/91,0.439732,0.444196,0.433036,0.4375,84560000
12/12/91,0.440848,0.444196,0.4375,0.440848,91750400
12/13/91,0.444196,0.453125,0.444196,0.449777,95121600
12/16/91,0.449777,0.453125,0.446429,0.450893,77190400
12/17/91,0.450893,0.455357,0.448661,0.450893,97843200
12/18/91,0.448661,0.464286,0.446429,0.462054,186603200
12/19/91,0.457589,0.462054,0.453125,0.453125,115326400
12/20/91,0.457589,0.459821,0.448661,0.448661,128184000
12/23/91,0.450893,0.462054,0.446429,0.459821,103163200
12/24/91,0.464286,0.479911,0.462054,0.466518,188563200
12/26/91,0.470982,0.491071,0.466518,0.489955,134500800
12/27/91,0.488839,0.497768,0.486607,0.491071,167742400
12/30/91,0.491071,0.511161,0.491071,0.506696,183646400
12/31/91,0.512277,0.517857,0.5,0.503348,134030400
1/2/92,0.497768,0.533482,0.495536,0.53125,233632000
1/3/92,0.535714,0.537946,0.520089,0.526786,190254400
1/6/92,0.524554,0.526786,0.515625,0.517857,114240000
1/7/92,0.513393,0.53125,0.513393,0.527902,141467200
1/8/92,0.522321,0.546875,0.522321,0.540179,232747200
1/9/92,0.540179,0.555804,0.537946,0.555804,208510400
1/10/92,0.549107,0.558036,0.544643,0.555804,196224000
1/13/92,0.555804,0.560268,0.549107,0.553571,107856000
1/14/92,0.555804,0.578125,0.555804,0.575893,273806400
1/15/92,0.575893,0.580357,0.5625,0.566964,325740800
1/16/92,0.569196,0.573661,0.558036,0.560268,293529600
1/17/92,0.604911,0.616071,0.578125,0.578125,848355200
1/20/92,0.575893,0.582589,0.571429,0.571429,209664000
1/21/92,0.573661,0.573661,0.544643,0.545759,194084800
1/22/92,0.549107,0.569196,0.546875,0.566964,183680000
1/23/92,0.573661,0.578125,0.5625,0.575893,138353600
1/24/92,0.575893,0.587054,0.571429,0.577009,177609600
1/27/92,0.578125,0.582589,0.573661,0.575893,83451200
1/28/92,0.578125,0.583705,0.5625,0.582589,173723200
1/29/92,0.578125,0.587054,0.564732,0.564732,144558400
1/30/92,0.566964,0.569196,0.560268,0.569196,87113600
1/31/92,0.571429,0.582589,0.566964,0.578125,144558400
2/3/92,0.578125,0.591518,0.575893,0.587054,158132800
2/4/92,0.587054,0.591518,0.580357,0.587054,192931200
2/5/92,0.591518,0.595982,0.581473,0.590402,161504000
2/6/92,0.587054,0.589286,0.571429,0.572545,93139200
2/7/92,0.573661,0.578125,0.560268,0.571429,147537600
2/10/92,0.571429,0.573661,0.5625,0.563616,86441600
2/11/92,0.5625,0.569196,0.555804,0.561384,122012800
2/12/92,0.569196,0.584821,0.5625,0.582589,137961600
2/13/92,0.582589,0.582589,0.569196,0.573661,76014400
2/14/92,0.569196,0.573661,0.564732,0.572545,72587200
2/18/92,0.573661,0.575893,0.560268,0.560268,68353600
2/19/92,0.560268,0.5625,0.551339,0.553571,95670400
2/20/92,0.558036,0.578125,0.555804,0.577009,130860800
2/21/92,0.578125,0.584821,0.575893,0.580357,151580800
2/24/92,0.591518,0.59375,0.587054,0.590402,171404800
2/25/92,0.591518,0.611607,0.582589,0.611607,227214400
2/26/92,0.609375,0.625,0.609375,0.623884,229084800
2/27/92,0.625,0.625,0.607143,0.611607,122169600
2/28/92,0.611607,0.616071,0.598214,0.602679,90395200
3/2/92,0.604911,0.611607,0.600446,0.600446,89252800
3/3/92,0.604911,0.607143,0.591518,0.592634,99276800
3/4/92,0.591518,0.595982,0.578125,0.580357,115371200
3/5/92,0.575893,0.584821,0.5625,0.566964,236723200
3/6/92,0.566964,0.571429,0.5625,0.571429,134288000
3/9/92,0.569196,0.573661,0.566964,0.569196,108942400
3/10/92,0.571429,0.578125,0.569196,0.569196,122696000
3/11/92,0.569196,0.573661,0.5625,0.564732,131656000
3/12/92,0.564732,0.569196,0.549107,0.560268,152902400
3/13/92,0.564732,0.569196,0.553571,0.563616,79184000
3/16/92,0.560268,0.566964,0.551339,0.565848,56291200
3/17/92,0.566964,0.569196,0.560268,0.561384,85097600
3/18/92,0.564732,0.571429,0.5625,0.569196,81032000
3/19/92,0.569196,0.569196,0.560268,0.5625,118518400
3/20/92,0.5625,0.564732,0.5625,0.564732,54163200
3/23/92,0.5625,0.569196,0.5625,0.5625,50075200
3/24/92,0.566964,0.580357,0.564732,0.580357,209417600
3/25/92,0.580357,0.580357,0.573661,0.575893,121553600
3/26/92,0.578125,0.582589,0.569196,0.571429,123020800
3/27/92,0.570313,0.571429,0.540179,0.544643,264532800
3/30/92,0.546875,0.546875,0.515625,0.518973,339035200
3/31/92,0.520089,0.533482,0.517857,0.520089,212632000
4/1/92,0.511161,0.529018,0.511161,0.526786,159656000
4/2/92,0.526786,0.53125,0.521205,0.524554,133974400
4/3/92,0.524554,0.529018,0.522321,0.526786,116457600
4/6/92,0.526786,0.544643,0.526786,0.542411,101987200
4/7/92,0.544643,0.546875,0.511161,0.511161,230216000
4/8/92,0.508929,0.508929,0.488839,0.498884,367024000
4/9/92,0.5,0.520089,0.493304,0.511161,192136000
4/10/92,0.511161,0.513393,0.491071,0.495536,274064000
4/13/92,0.495536,0.506696,0.493304,0.504464,122830400
4/14/92,0.515625,0.529018,0.511161,0.524554,144401600
4/15/92,0.517857,0.543527,0.513393,0.540179,217358400
4/16/92,0.537946,0.542411,0.522321,0.526786,258686400
4/20/92,0.526786,0.526786,0.5,0.506696,206046400
4/21/92,0.508929,0.511161,0.5,0.502232,180364800
4/22/92,0.502232,0.517857,0.502232,0.514509,171528000
4/23/92,0.513393,0.520089,0.5,0.508929,182817600
4/24/92,0.508929,0.520089,0.5,0.504464,98280000
4/27/92,0.5,0.502232,0.491071,0.497768,140268800
4/28/92,0.493304,0.497768,0.473214,0.484375,174126400
4/29/92,0.484375,0.508929,0.484375,0.508929,198900800
4/30/92,0.511161,0.537946,0.504464,0.53683,260265600
5/1/92,0.535714,0.542411,0.520089,0.529018,134377600
5/4/92,0.53125,0.546875,0.529018,0.540179,123233600
5/5/92,0.540179,0.541295,0.53125,0.540179,180084800
5/6/92,0.542411,0.554688,0.540179,0.551339,177990400
5/7/92,0.549107,0.555804,0.540179,0.542411,172356800
5/8/92,0.549107,0.561384,0.544643,0.553571,198699200
5/11/92,0.553571,0.560268,0.549107,0.555804,90899200
5/12/92,0.555804,0.5625,0.551339,0.555804,77044800
5/13/92,0.558036,0.564732,0.555804,0.560268,97473600
5/14/92,0.560268,0.5625,0.537946,0.547991,156923200
5/15/92,0.544643,0.546875,0.540179,0.541295,121307200
5/18/92,0.549107,0.549107,0.535714,0.539063,129091200
5/19/92,0.542411,0.542411,0.526786,0.530134,131678400
5/20/92,0.533482,0.537946,0.529018,0.535714,173208000
5/21/92,0.537946,0.537946,0.524554,0.527902,137692800
5/22/92,0.526786,0.533482,0.526786,0.53125,46468800
5/26/92,0.53125,0.533482,0.524554,0.529018,95614400
5/27/92,0.529018,0.537946,0.526786,0.537946,154089600
5/28/92,0.535714,0.537946,0.526786,0.53125,127243200
5/29/92,0.533482,0.541295,0.53125,0.533482,178248000
6/1/92,0.511161,0.53125,0.5,0.513393,248046400
6/2/92,0.513393,0.513393,0.502232,0.504464,155680000
6/3/92,0.504464,0.504464,0.482143,0.483259,300574400
6/4/92,0.484375,0.488839,0.477679,0.486607,180152000
6/5/92,0.488839,0.493304,0.484375,0.489955,112728000
6/8/92,0.491071,0.491071,0.482143,0.484375,104339200
6/9/92,0.484375,0.484375,0.477679,0.482143,101281600
6/10/92,0.482143,0.488839,0.477679,0.479911,126604800
6/11/92,0.479911,0.484375,0.477679,0.481027,140515200
6/12/92,0.486607,0.491071,0.484375,0.487723,96510400
6/15/92,0.482143,0.482143,0.46875,0.469866,189190400
6/16/92,0.462054,0.464286,0.435268,0.439732,365355200
6/17/92,0.4375,0.439732,0.419643,0.424107,304248000
6/18/92,0.424107,0.4375,0.399554,0.404018,433720000
6/19/92,0.410714,0.410714,0.390625,0.399554,427436800
6/22/92,0.392857,0.399554,0.381696,0.395089,389939200
6/23/92,0.401786,0.40625,0.397321,0.404018,311550400
6/24/92,0.40625,0.410714,0.404018,0.410714,211064000
6/25/92,0.415179,0.415179,0.404018,0.407366,160608000
6/26/92,0.408482,0.410714,0.397321,0.404018,110364800
6/29/92,0.408482,0.420759,0.404018,0.417411,188428800
6/30/92,0.417411,0.430804,0.415179,0.428571,193345600
7/1/92,0.428571,0.441964,0.426339,0.4375,143528000
7/2/92,0.4375,0.4375,0.408482,0.412946,256648000
7/6/92,0.415179,0.417411,0.40625,0.412946,122001600
7/7/92,0.412946,0.412946,0.388393,0.395089,207088000
7/8/92,0.392857,0.408482,0.392857,0.408482,195955200
7/9/92,0.410714,0.415179,0.408482,0.409598,165793600
7/10/92,0.410714,0.412946,0.40067,0.408482,143796800
7/13/92,0.408482,0.420759,0.404018,0.419643,125563200
7/14/92,0.419643,0.428571,0.419643,0.424107,125988800
7/15/92,0.424107,0.4375,0.421875,0.428571,174462400
7/16/92,0.426339,0.4375,0.421875,0.435268,139798400
7/17/92,0.401786,0.410714,0.398438,0.401786,423640000
7/20/92,0.399554,0.404018,0.392857,0.399554,192124800
7/21/92,0.40625,0.412946,0.401786,0.408482,131947200
7/22/92,0.404018,0.40625,0.392857,0.395089,161974400
7/23/92,0.397321,0.399554,0.390625,0.399554,171516800
7/24/92,0.397321,0.412946,0.392857,0.409598,134971200
7/27/92,0.408482,0.415179,0.404018,0.404018,2396800
7/28/92,0.40625,0.415179,0.404018,0.415179,134243200
7/29/92,0.416295,0.426339,0.415179,0.421875,250768000
7/30/92,0.421875,0.424107,0.417411,0.421875,137894400
7/31/92,0.421875,0.424107,0.417411,0.417411,90708800
8/3/92,0.417411,0.421875,0.40625,0.408482,68544000
8/4/92,0.401786,0.408482,0.399554,0.40625,119716800
8/5/92,0.40625,0.40625,0.397321,0.399554,139260800
8/6/92,0.395089,0.397321,0.381696,0.392857,257969600
8/7/92,0.375,0.390625,0.370536,0.387277,219161600
8/10/92,0.386161,0.397321,0.383929,0.393973,91448000
8/11/92,0.397321,0.397321,0.383929,0.388393,121307200
8/12/92,0.390625,0.395089,0.386161,0.393973,121385600
8/13/92,0.397321,0.40625,0.395089,0.399554,170990400
8/14/92,0.401786,0.404018,0.397321,0.399554,136102400
8/17/92,0.395089,0.399554,0.390625,0.399554,128710400
8/18/92,0.397321,0.404018,0.397321,0.399554,112313600
8/19/92,0.398438,0.404018,0.397321,0.397321,170542400
8/20/92,0.399554,0.401786,0.395089,0.399554,108908800
8/21/92,0.399554,0.404018,0.392857,0.398438,109468800
8/24/92,0.395089,0.399554,0.386161,0.386161,152174400
8/25/92,0.386161,0.397321,0.386161,0.396205,132361600
8/26/92,0.395089,0.397321,0.386161,0.395089,121060800
8/27/92,0.399554,0.402902,0.395089,0.397321,82745600
8/28/92,0.395089,0.404018,0.392857,0.401786,61241600
8/31/92,0.401786,0.412946,0.399554,0.410714,121116800
9/1/92,0.412946,0.415179,0.408482,0.415179,60289600
9/2/92,0.415179,0.435268,0.415179,0.433036,189896000
9/3/92,0.4375,0.439732,0.426339,0.426339,211859200
9/4/92,0.430804,0.430804,0.417411,0.421875,63235200
9/8/92,0.417411,0.428571,0.415179,0.426339,70000000
9/9/92,0.428571,0.439732,0.426339,0.4375,157203200
9/10/92,0.428571,0.441964,0.424107,0.439732,228177600
9/11/92,0.4375,0.439732,0.424107,0.425223,179883200
9/14/92,0.4375,0.446429,0.433036,0.441964,214681600
9/15/92,0.439732,0.439732,0.426339,0.430804,218523200
9/16/92,0.426339,0.430804,0.415179,0.419643,178718400
9/17/92,0.421875,0.421875,0.405134,0.410714,172435200
9/18/92,0.408482,0.418527,0.404018,0.415179,115606400
9/21/92,0.417411,0.426339,0.412946,0.415179,89678400
9/22/92,0.417411,0.417411,0.404018,0.408482,111540800
9/23/92,0.410714,0.424107,0.40625,0.424107,123972800
9/24/92,0.421875,0.426339,0.412946,0.412946,125652800
9/25/92,0.412946,0.415179,0.404018,0.40625,137468800
9/28/92,0.401786,0.401786,0.390625,0.399554,149520000
9/29/92,0.397321,0.40625,0.392857,0.40067,157270400
9/30/92,0.401786,0.40625,0.397321,0.402902,100049600
10/1/92,0.399554,0.402902,0.395089,0.395089,122729600
10/2/92,0.397321,0.399554,0.383929,0.390625,113545600
10/5/92,0.386161,0.390625,0.370536,0.388393,264958400
10/6/92,0.390625,0.401786,0.381696,0.399554,113444800
10/7/92,0.401786,0.404018,0.388393,0.390625,113310400
10/8/92,0.392857,0.395089,0.383929,0.388393,126974400
10/9/92,0.388393,0.392857,0.383929,0.387277,58744000
10/12/92,0.386161,0.395089,0.386161,0.392857,71635200
10/13/92,0.399554,0.410714,0.392857,0.405134,147179200
10/14/92,0.404018,0.412946,0.401786,0.410714,95726400
10/15/92,0.408482,0.410714,0.404018,0.40625,75420800
10/16/92,0.417411,0.441964,0.415179,0.4375,451348800
10/19/92,0.4375,0.439732,0.433036,0.4375,196044800
10/20/92,0.4375,0.446429,0.433036,0.438616,287246400
10/21/92,0.439732,0.441964,0.428571,0.433036,114251200
10/22/92,0.433036,0.439732,0.430804,0.435268,84470400
10/23/92,0.439732,0.441964,0.430804,0.435268,91425600
10/26/92,0.435268,0.459821,0.433036,0.459821,250689600
10/27/92,0.459821,0.46875,0.455357,0.459821,211960000
10/28/92,0.457589,0.470982,0.453125,0.466518,196593600
10/29/92,0.466518,0.482143,0.459821,0.475446,213897600
10/30/92,0.477679,0.477679,0.464286,0.46875,129830400
11/2/92,0.46875,0.470982,0.462054,0.466518,170094400
11/3/92,0.46875,0.46875,0.459821,0.464286,112750400
11/4/92,0.464286,0.470982,0.464286,0.46875,141960000
11/5/92,0.46875,0.491071,0.46875,0.491071,298054400
11/6/92,0.488839,0.504464,0.488839,0.497768,263972800
11/9/92,0.5,0.5,0.488839,0.493304,112929600
11/10/92,0.491071,0.504464,0.488839,0.502232,122225600
11/11/92,0.504464,0.520089,0.502232,0.506696,140425600
11/12/92,0.508929,0.513393,0.503348,0.507813,107598400
11/13/92,0.508929,0.511161,0.5,0.502232,84750400
11/16/92,0.502232,0.515625,0.5,0.512277,67547200
11/17/92,0.511161,0.513393,0.489955,0.493304,168806400
11/18/92,0.5,0.520089,0.495536,0.515625,304808000
11/19/92,0.515625,0.53125,0.515625,0.520089,240542400
11/20/92,0.522321,0.524554,0.508929,0.513393,155489600
11/23/92,0.504464,0.508929,0.502232,0.506696,152723200
11/24/92,0.508929,0.513393,0.504464,0.513393,156822400
11/25/92,0.508929,0.511161,0.5,0.504464,117342400
11/27/92,0.504464,0.511161,0.502232,0.504464,47196800
11/30/92,0.502232,0.513393,0.496652,0.513393,160507200
12/1/92,0.511161,0.526786,0.506696,0.520089,130144000
12/2/92,0.520089,0.522321,0.508929,0.511161,97776000
12/3/92,0.504464,0.514509,0.501116,0.513393,187588800
12/4/92,0.511161,0.513393,0.504464,0.507813,95782400
12/7/92,0.506696,0.515625,0.506696,0.515625,144222400
12/8/92,0.515625,0.524554,0.515625,0.518973,196638400
12/9/92,0.515625,0.517857,0.511161,0.514509,159409600
12/10/92,0.511161,0.514509,0.504464,0.511161,140190400
12/11/92,0.511161,0.520089,0.511161,0.513393,120187200
12/14/92,0.513393,0.515625,0.506696,0.511161,110510400
12/15/92,0.506696,0.508929,0.495536,0.503348,182537600
12/16/92,0.502232,0.508929,0.486607,0.491071,225926400
12/17/92,0.493304,0.513393,0.493304,0.507813,233867200
12/18/92,0.513393,0.529018,0.511161,0.520089,235457600
12/21/92,0.520089,0.535714,0.517857,0.532366,256065600
12/22/92,0.533482,0.546875,0.533482,0.541295,280168000
12/23/92,0.537946,0.540179,0.529018,0.533482,112336000
12/24/92,0.535714,0.535714,0.526786,0.526786,45964800
12/28/92,0.529018,0.533482,0.529018,0.53125,70448000
12/29/92,0.53125,0.542411,0.53125,0.532366,116278400
12/30/92,0.533482,0.533482,0.524554,0.524554,100587200
12/31/92,0.524554,0.535714,0.524554,0.533482,92232000
1/4/93,0.53125,0.535714,0.515625,0.520089,129136000
1/5/93,0.517857,0.529018,0.511161,0.529018,186256000
1/6/93,0.542411,0.553571,0.540179,0.551339,281400000
1/7/93,0.551339,0.558036,0.541295,0.544643,272137600
1/8/93,0.542411,0.5625,0.533482,0.555804,320936000
1/11/93,0.553571,0.574777,0.551339,0.572545,273728000
1/12/93,0.560268,0.569196,0.549107,0.549107,346158400
1/13/93,0.549107,0.571429,0.546875,0.566964,199640000
1/14/93,0.571429,0.582589,0.569196,0.580357,367808000
1/15/93,0.544643,0.555804,0.535714,0.537946,902630400
